31
2
0.112369556628,0.34600219352,
0.427446535306,0.0185886053381,
0.399208359354,0.188478466463,
0.35587495291,0.0898501129652,
0.296059956908,0.34962510383,
0.022346135708,0.128566126285,
0.299348231097,0.0354830329075,
0.15865431864,0.387667907493,
0.172670536242,0.0948109435217,
0.249147604619,0.171202428358,
0.180746255629,0.372956418955,
0.127306501036,0.15991695929,
0.34784440453,0.392271653159,
0.0656230680063,0.178156965033,
0.0562554356224,0.0921557751419,
0.159597083412,0.00541671561515,
0.351411032721,0.23671099852,
0.136010917543,0.255353663691,
0.116606114576,0.116613686131,
0.139023547779,0.376525696021,
0.404839296398,0.126449158563,
0.00410827091023,0.101050900615,
0.0741006454157,0.295136768184,
0.499319895994,0.0584261324904,
0.236340048895,0.455905581236,
0.235542632399,0.271629108099,
0.230536239553,0.384057362456,
0.372838082714,0.134848987172,
0.189119720536,0.314221429962,
0.303067984966,0.285846815316,
0.497672096181,0.495453357253,
