45
2
0.220085148522,0.434805355258,
0.480018912802,0.311843485332,
0.291588318067,0.00408363907787,
0.454014997661,0.144829149722,
0.381043919806,0.259978832344,
0.0916240112612,0.199797671251,
0.463389008807,0.0262852018874,
0.324992211025,0.251615731162,
0.159402107335,0.322918401809,
0.0281919112226,0.411080120397,
0.364069974306,0.206151707838,
0.00479273571566,0.0451989988859,
0.0564404363471,0.269608922816,
0.276602599,0.30550835325,
0.284882993124,0.126464499631,
0.47847153603,0.0711054363898,
0.231146756379,0.215063278773,
0.269429883848,0.341144973892,
0.456531617076,0.0569220990011,
0.00819038621261,0.44680543297,
0.443219552229,0.445144876611,
0.0812695544686,0.0510208686449,
0.372463409304,0.357017206269,
0.154934636733,0.0341734940699,
0.0286595124147,0.171358443209,
0.411899546013,0.0311719971388,
0.389471650953,0.382846056781,
0.499640871092,0.192553069433,
0.0913810797542,0.290420613841,
0.188626694487,0.143536100699,
0.344326965627,0.45372471406,
0.461931874329,0.184530878183,
0.48383230521,0.42016912524,
0.18846893408,0.00342563660124,
0.10969761665,0.0215040534062,
0.211051175475,0.126115348516,
0.21021240269,0.339772188233,
0.182898667007,0.281582751138,
0.359015678332,0.201729296949,
0.310628149312,0.153377072354,
0.116288087558,0.0907784315628,
0.232617378785,0.21047288896,
0.095656189875,0.04406784443,
0.0621496429,0.0162557633483,
0.0750091603547,0.257867710108,
