dvnk0,0.216258374946,0.244864611116
dvnk1,0.232098625168,0.187833294764
dvnk2,0.497023410399,0.0826242271234
dvnk3,0.385097583357,0.0824915890901
dvnk0,-1,0.494799852767
dvnk5,0.464653465576,0.35732262936
dvnk1,-1,0.234197264254
dvnk5,-1,0.355622246158
dvnk3,-1,0.075769642441
dvnk9,0.186168197265,0.0717853304019
dvnk2,-1,0.251287022632
dvnk9,-1,0.46549062112
dvnk12,0.288281991016,0.461624859456
dvnk13,0.050357983699,0.140919562002
dvnk13,-1,0.105593644444
dvnk12,-1,0.249769405872
dvnk16,0.437202129835,0.331855006596
dvnk17,0.179626449617,0.477102937239
dvnk17,-1,0.118007810136
dvnk19,0.218099796464,0.358276549711
dvnk16,-1,0.350038146404
dvnk19,-1,0.171899367935
dvnk22,0.0913521550963,0.437535469413
dvnk22,-1,0.150717403724
dvnk24,0.478952640229,0.469574838836
dvnk25,0.317266606186,0.275896277139
dvnk25,-1,0.238468287905
dvnk24,-1,0.040149662183
dvnk28,0.431606402827,0.0735306573899
dvnk28,-1,0.450544591872
dvnk30,0.393926767435,0.385766317896
dvnk31,0.287403741561,0.116882646059
dvnk32,0.362205721696,0.173321170962
dvnk33,0.246563750381,0.0863733889587
dvnk34,0.468947570664,0.121902270737
dvnk33,-1,0.17907422709
dvnk36,0.457780958619,0.0225780990542
dvnk37,0.293931735364,0.461391795527
dvnk38,0.332201668848,0.488533537862
dvnk39,0.21220135339,0.188576075189
dvnk40,0.249870429619,0.0338141681012
dvnk41,0.324830338889,0.220112093102
dvnk42,0.478272339632,0.385150731573
dvnk38,-1,0.454076470585
dvnk40,-1,0.160188228124
dvnk32,-1,0.32445186296
dvnk46,0.210219575388,0.158170625053
dvnk42,-1,0.121834237442
dvnk48,0.13052717453,0.138703088179
dvnk49,0.392480158723,0.239099375815
dvnk50,0.449389210322,0.264498980254
dvnk30,-1,0.217328370181
dvnk52,0.42649912489,0.127606200484
dvnk53,0.312703360463,0.188939717834
dvnk54,0.329161327761,0.103809827776
dvnk41,-1,0.0307754312404
dvnk37,-1,0.464395336323
dvnk57,0.483053962557,0.344332981051
dvnk58,0.374932484537,0.477227453513
dvnk59,0.213362789094,0.0267904094836
dvnk34,-1,0.0404449091371
dvnk59,-1,0.303603482879
dvnk31,-1,0.138312050404
dvnk63,0.195324410609,0.191920835085
dvnk39,-1,0.209700983268
dvnk65,0.221628030233,0.315895379563
dvnk66,0.494661039029,0.115805575791
dvnk67,0.0582620077251,0.118855942644
dvnk68,0.00957316022634,0.185395349025
dvnk46,-1,0.0704943707638
dvnk66,-1,0.00729698105478
dvnk71,0.370753144829,0.309249240966
dvnk72,0.0215923244496,0.353441244429
dvnk36,-1,0.441197566624
dvnk74,0.0196704461526,0.441099435135
dvnk75,0.210344224744,0.490116778443
dvnk48,-1,0.0333001045355
dvnk63,-1,0.00282714782978
dvnk72,-1,0.239963909963
dvnk68,-1,0.277764316248
dvnk50,-1,0.0505276013591
dvnk81,0.485493334163,0.130328222665
dvnk82,0.401951878887,0.352089478579
dvnk83,0.303947198387,0.388986190493
dvnk84,0.455762674376,0.445447870173
dvnk85,0.110378840804,0.165851165045
dvnk86,0.360362774779,0.208475346616
dvnk87,0.216842294152,0.484344572111
dvnk86,-1,0.391648114589
dvnk89,0.381105521818,0.393730062292
dvnk58,-1,0.266593141429
dvnk91,0.127306501036,0.15991695929
dvnk92,0.493654939817,0.22584406131
dvnk65,-1,0.18524580617
dvnk94,0.427067150342,0.218424994917
dvnk71,-1,0.342630940748
dvnk96,0.130002675092,0.0627960930316
dvnk97,0.450796296911,0.273389709832
dvnk96,-1,0.326379369081
dvnk83,-1,0.236704156427
dvnk100,0.26900617275,0.144938776543
dvnk101,0.190720446991,0.147095896729
dvnk102,0.0941442746633,0.216899432874
dvnk75,-1,0.274913698451
dvnk102,-1,0.163551617312
dvnk85,-1,0.163487102608
dvnk52,-1,0.00397836447526
dvnk49,-1,0.430625674264
dvnk108,0.3226746012,0.352114269967
dvnk109,0.124936044214,0.261431540145
dvnk92,-1,0.00464173951854
dvnk57,-1,0.256479619333
dvnk108,-1,0.25641640033
dvnk113,0.403385734448,0.451635136898
dvnk114,0.254449108775,0.00865836597055
dvnk115,0.422810777932,0.437365346157
dvnk116,0.296059956908,0.34962510383
dvnk109,-1,0.120881728602
dvnk118,0.399208359354,0.188478466463
dvnk119,0.204657873397,0.110030098455
dvnk53,-1,0.153466665525
dvnk67,-1,0.276265055487
dvnk122,0.419321741003,0.0894629414376
dvnk123,0.29539288493,0.203591229344
dvnk124,0.34784440453,0.392271653159
dvnk125,0.278486891632,0.375905549472
dvnk100,-1,0.145728061797
dvnk87,-1,0.443738243597
dvnk119,-1,0.424944953993
dvnk129,0.469378794974,0.108554917617
dvnk130,0.148074878961,0.434165755573
dvnk97,-1,0.437421333772
dvnk132,0.397903519915,0.267524834581
dvnk133,0.0697747566343,0.0235014824739
dvnk129,-1,0.37493948893
dvnk135,0.273391165514,0.03472171794
dvnk136,0.0167757436452,0.445168787875
dvnk132,-1,0.454574906045
dvnk138,0.176307248995,0.120254881847
dvnk139,0.139023547779,0.376525696021
dvnk140,0.00953815130161,0.170484570767
dvnk94,-1,0.440446730484
dvnk142,0.382750812935,0.243052606617
dvnk143,0.404839296398,0.126449158563
dvnk144,0.113225499808,0.239285144769
dvnk145,0.249147604619,0.171202428358
dvnk146,0.0759814100846,0.489670699364
dvnk147,0.499319895994,0.0584261324904
dvnk130,-1,0.0913965652941
dvnk146,-1,0.231150996947
dvnk150,0.022346135708,0.128566126285
dvnk151,0.301887622704,0.432366688173
dvnk81,-1,0.171771143706
dvnk153,0.433500515716,0.412741531499
dvnk154,0.402946834746,0.385688097034
dvnk113,-1,0.145432230931
dvnk123,-1,0.248168201918
dvnk142,-1,0.208018711537
dvnk82,-1,0.197016792964
dvnk159,0.35587495291,0.0898501129652
dvnk160,0.0760721595197,0.00297384986251
dvnk161,0.0656230680063,0.178156965033
dvnk162,0.299348231097,0.0354830329075
dvnk163,0.269625815513,0.0475332303255
dvnk133,-1,0.0452784856624
dvnk165,0.351411032721,0.23671099852
dvnk144,-1,0.277246632491
dvnk167,0.0106684413233,0.0186982016374
dvnk153,-1,0.35843618492
dvnk169,0.492352326245,0.250103433051
dvnk170,0.236340048895,0.455905581236
dvnk171,0.303820665419,0.195497237718
dvnk172,0.00410827091023,0.101050900615
dvnk169,-1,0.420992746417
dvnk174,0.235542632399,0.271629108099
dvnk175,0.472372142283,0.0614398287511
dvnk167,-1,0.284751029415
dvnk177,0.141500119517,0.173510712878
dvnk178,0.230536239553,0.384057362456
dvnk179,0.471314682455,0.0768758242653
dvnk122,-1,0.00252806903939
dvnk181,0.206894484236,0.343623622872
dvnk182,0.244149931906,0.425175120207
dvnk181,-1,0.00158814292793
dvnk138,-1,0.482942793019
dvnk185,0.14150301648,0.118087741233
dvnk179,-1,0.0404603184405
dvnk187,0.357642268414,0.407376084108
dvnk188,0.344772362097,0.283344130648
dvnk189,0.497672096181,0.495453357253
dvnk190,0.116606114576,0.116613686131
dvnk74,-1,0.175007582505
dvnk192,0.372838082714,0.134848987172
dvnk193,0.0562554356224,0.0921557751419
dvnk171,-1,0.0412529786888
dvnk163,-1,0.472107025748
dvnk196,0.112369556628,0.34600219352
dvnk114,-1,0.303068434429
dvnk198,0.427446535306,0.0185886053381
dvnk177,-1,0.027563683508
dvnk200,0.30257809241,0.0932040365851
dvnk201,0.179528313727,0.00610343387313
dvnk135,-1,0.19248958698
dvnk89,-1,0.277470586115
dvnk204,0.136010917543,0.255353663691
dvnk205,0.15865431864,0.387667907493
dvnk182,-1,0.317160908757
dvnk207,0.189119720536,0.314221429962
dvnk125,-1,0.212238280428
dvnk115,-1,0.227129027584
dvnk210,0.0741006454157,0.295136768184
dvnk136,-1,0.379952063264
dvnk212,0.172670536242,0.0948109435217
dvnk101,-1,0.216909078689
dvnk188,-1,0.319178242853
dvnk84,-1,0.218311305287
dvnk216,0.159597083412,0.00541671561515
dvnk154,-1,0.263119680149
dvnk201,-1,0.309853070692
dvnk160,-1,0.43290978482
dvnk140,-1,0.134316785537
dvnk54,-1,0.180425017496
dvnk200,-1,0.276146511142
dvnk223,0.180746255629,0.372956418955
dvnk187,-1,0.32664134501
dvnk151,-1,0.491878980006
dvnk175,-1,0.329094984186
